name,brand,location,year,vehicle_age,kilometers_driven,fuel_type,transmission,owner_type,mileage_kmpl,engine_cc,power_bhp,seats,price
Maruti Zen LXI,Maruti,Jaipur,1998,22,95150.0,Petrol,Manual,Third,17.3,993.0,60.0,5.0,0.45
Hyundai i10 Sportz,Hyundai,Coimbatore,2013,7,32776.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.64
Honda Amaze S i-Dtech,Honda,Coimbatore,2016,4,51587.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.27
Tata Safari Storme VX,Tata,Jaipur,2016,4,36000.0,Diesel,Manual,First,14.1,2179.0,148.0,7.0,10.0
Honda Brio 1.2 S MT,Honda,Mumbai,2015,5,22000.0,Petrol,Manual,First,18.5,1198.0,86.8,5.0,3.95
Hyundai i20 Asta,Hyundai,Kochi,2010,10,30754.0,Petrol,Manual,First,17.0,1197.0,80.0,5.0,3.38
Volkswagen Jetta 2012-2014 1.4 TSI,Volkswagen,Coimbatore,2018,2,37109.0,Petrol,Manual,First,14.69,1390.0,120.33,5.0,16.8
Honda Jazz Select Edition,Honda,Kolkata,2010,10,45000.0,Petrol,Manual,First,16.7,1198.0,88.8,5.0,1.99
Hyundai Grand i10 Sportz,Hyundai,Coimbatore,2017,3,33284.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.84
Jaguar XF Diesel,Jaguar,Coimbatore,2016,4,55115.0,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,36.15
Jaguar XF 2.2 Litre Luxury,Jaguar,Kolkata,2014,6,18000.0,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,25.7
Mahindra XUV500 W8 2WD,Mahindra,Coimbatore,2013,7,130790.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9.24
Maruti S Cross DDiS 320 Alpha,Maruti,Delhi,2015,5,16607.0,Diesel,Manual,First,22.7,1598.0,118.0,5.0,7.65
Audi A4 2.0 TDI 177 Bhp Premium Plus,Audi,Coimbatore,2015,5,32205.0,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,25.31
Renault Duster 110PS Diesel RxZ,Renault,Delhi,2013,7,67000.0,Diesel,Manual,First,19.01,1461.0,108.45,5.0,4.75
Maruti Swift Dzire VXI,Maruti,Coimbatore,2014,6,57676.0,Petrol,Manual,First,19.1,1197.0,85.8,5.0,6.69
Volkswagen Polo Petrol Trendline 1.2L,Volkswagen,Mumbai,2012,8,41000.0,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.1
Maruti Omni 8 Seater BSII,Maruti,Jaipur,2012,8,65000.0,Petrol,Manual,First,19.7,796.0,35.0,8.0,1.55
Hyundai Grand i10 1.2 Kappa Magna AT,Hyundai,Coimbatore,2019,1,12153.0,Petrol,Automatic,First,18.9,1197.0,81.86,5.0,6.84
Tata Nano Twist XT,Tata,Hyderabad,2014,6,16810.0,Petrol,Manual,First,25.4,624.0,37.5,4.0,1.6
Audi A4 30 TFSI Premium Plus,Audi,Kochi,2017,3,61221.0,Petrol,Automatic,First,17.84,1395.0,147.51,5.0,21.73
Volkswagen Polo 1.2 MPI Highline,Volkswagen,Mumbai,2015,5,22000.0,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.75
Maruti Alto 800 LXI,Maruti,Chennai,2015,5,63714.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.45
Mini Cooper 5 DOOR D,Mini,Kochi,2019,1,14857.0,Diesel,Automatic,First,20.7,1496.0,113.98,5.0,31.55
Audi A4 New 2.0 TDI Multitronic,Audi,Delhi,2012,8,69000.0,Diesel,Automatic,Second,15.2,1968.0,140.8,5.0,10.25
Ford Endeavour Titanium 4X2,Ford,Coimbatore,2019,1,14648.0,Diesel,Manual,First,12.62,2198.0,158.0,7.0,27.36
Ford Ecosport 1.5 Ti VCT MT Titanium,Ford,Hyderabad,2013,7,100000.0,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,6.5
Hyundai Grand i10 Magna,Hyundai,Jaipur,2016,4,22000.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.25
Chevrolet Sail 1.2 LS,Chevrolet,Mumbai,2014,6,10000.0,Petrol,Manual,First,18.2,1199.0,82.4,5.0,5.5
Maruti Swift Dzire LXI,Maruti,Kolkata,2015,5,107000.0,Petrol,Manual,First,20.85,1197.0,83.14,5.0,4.0
Tata Zest Revotron 1.2T XM,Tata,Kochi,2017,3,48198.0,Petrol,Manual,First,17.57,1193.0,88.7,5.0,4.65
Mercedes-Benz New C-Class C 220 CDI Avantgarde,Mercedes-Benz,Delhi,2015,5,15000.0,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,28.5
Chevrolet Cruze LTZ,Chevrolet,Coimbatore,2014,6,80073.0,Diesel,Manual,First,17.3,1998.0,163.7,5.0,7.11
Maruti Ritz VDi,Maruti,Hyderabad,2013,7,85388.0,Diesel,Manual,First,21.1,1248.0,73.9,5.0,3.9
Hyundai Grand i10 1.2 Kappa Sportz Option,Hyundai,Jaipur,2017,3,14700.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5.6
Maruti Dzire LDI,Maruti,Pune,2012,8,150000.0,Diesel,Manual,Third,28.4,1248.0,73.75,5.0,2.25
Hyundai Verna 1.6 SX,Hyundai,Kolkata,2011,9,34994.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,3.9
Jaguar XF Diesel,Jaguar,Coimbatore,2014,6,82536.0,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,28.63
Skoda Superb Elegance 1.8 TSI AT,Skoda,Delhi,2013,7,82000.0,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,7.25
Maruti Wagon R LXI,Maruti,Pune,2006,14,52000.0,Petrol,Manual,Second,18.9,998.0,67.1,5.0,2.0
Volkswagen Polo Petrol Highline 1.2L,Volkswagen,Mumbai,2011,9,20000.0,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.5
Honda Civic 2010-2013 1.8 S MT,Honda,Hyderabad,2011,9,55000.0,Petrol,Manual,First,14.8,1799.0,130.2,5.0,5.0
Maruti Eeco CNG 5 Seater AC,Maruti,Ahmedabad,2015,5,47001.0,CNG,Manual,First,20.0,1196.0,63.0,5.0,3.72
Maruti Wagon R VXI,Maruti,Chennai,2014,6,52000.0,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.45
Maruti Swift Dzire VDI,Maruti,Kolkata,2013,7,43284.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.5
Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyundai,Coimbatore,2018,2,23875.0,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,14.36
Hyundai Grand i10 Asta,Hyundai,Bangalore,2016,4,51866.0,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.5
Nissan Micra Diesel XV Premium,Nissan,Mumbai,2013,7,69000.0,Diesel,Manual,First,23.08,1461.0,63.1,5.0,3.0
Hyundai Grand i10 1.2 Kappa Asta,Hyundai,Coimbatore,2017,3,62788.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.08
Volkswagen Vento Diesel Highline,Volkswagen,Chennai,2013,7,150000.0,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5.0
Toyota Fortuner 4x2 AT,Toyota,Kochi,2015,5,47566.0,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,20.25
Hyundai Santro GS zipDrive - Euro II,Hyundai,Chennai,2002,18,67000.0,Petrol,Manual,Third,,999.0,,5.0,1.2
Toyota Innova Crysta 2.8 GX AT,Toyota,Pune,2018,2,20300.0,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,18.0
Mercedes-Benz A Class A180 CDI,Mercedes-Benz,Pune,2015,5,48300.0,Diesel,Automatic,First,20.0,2143.0,107.3,5.0,17.5
Hyundai EON D Lite,Hyundai,Pune,2013,7,30000.0,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.1
Hyundai Elantra CRDi SX,Hyundai,Bangalore,2012,8,36000.0,Diesel,Manual,Second,22.7,1582.0,126.24,5.0,7.5
Mini Cooper 3 DOOR D,Mini,Kochi,2015,5,27641.0,Diesel,Automatic,Second,20.7,1496.0,113.98,4.0,24.77
Renault Duster 110PS Diesel RXZ Option,Renault,Bangalore,2015,5,60000.0,Diesel,Manual,First,19.64,1461.0,108.45,5.0,8.65
Ford Endeavour 3.2 Titanium AT 4X4,Ford,Chennai,2019,1,9000.0,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,35.5
Toyota Corolla Altis GL MT,Toyota,Delhi,2014,6,60750.0,Petrol,Manual,First,14.28,1798.0,138.03,5.0,10.5
Mahindra XUV500 W7,Mahindra,Delhi,2018,2,9000.0,Diesel,Manual,First,14.0,2179.0,155.0,7.0,13.0
BMW 7 Series 730Ld Design Pure Excellence CBU,BMW,Kolkata,2012,8,41100.0,Diesel,Automatic,First,16.77,2993.0,261.49,5.0,26.5
Maruti Wagon R LX BSIII,Maruti,Ahmedabad,2004,16,60000.0,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,1.4
Honda City i VTEC SV,Honda,Kochi,2017,3,38424.0,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7.51
Maruti Swift VDI,Maruti,Delhi,2014,6,50000.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.3
Honda City i-VTEC CVT VX,Honda,Mumbai,2015,5,19000.0,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,8.95
Maruti Ertiga VDI,Maruti,Kochi,2015,5,58734.0,Diesel,Manual,First,20.77,1248.0,88.76,7.0,6.91
Renault Duster 110PS Diesel RxZ,Renault,Coimbatore,2016,4,65257.0,Diesel,Manual,First,19.01,1461.0,108.45,5.0,9.75
Maruti Swift Dzire VDi,Maruti,Jaipur,2010,10,130000.0,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,4.0
Maruti Ritz VDi,Maruti,Hyderabad,2011,9,79000.0,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.65
Mahindra XUV500 W8 4WD,Mahindra,Chennai,2013,7,78000.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,10.75
Honda Brio S MT,Honda,Kochi,2015,5,49133.0,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.51
Mercedes-Benz M-Class ML 350 4Matic,Mercedes-Benz,Coimbatore,2016,4,22769.0,Diesel,Automatic,First,,2987.0,165.0,5.0,49.22
Tata Manza Club Class Quadrajet90 LS,Tata,Coimbatore,2014,6,54448.0,Diesel,Manual,First,21.02,1248.0,88.8,5.0,3.7
Toyota Innova 2.5 V Diesel 7-seater,Toyota,Hyderabad,2014,6,158793.0,Diesel,Manual,First,12.8,2494.0,102.0,7.0,12.99
Maruti Swift VXI,Maruti,Delhi,2015,5,62088.0,Petrol,Manual,First,18.6,1197.0,85.8,5.0,4.15
Hyundai Verna 1.6 EX VTVT,Hyundai,Kolkata,2012,8,14800.0,Petrol,Manual,First,17.01,1591.0,121.3,5.0,4.4
Honda Mobilio S i VTEC,Honda,Kolkata,2015,5,26000.0,Petrol,Manual,First,17.3,1497.0,117.3,7.0,4.25
Honda Amaze S i-Vtech,Honda,Mumbai,2017,3,32005.0,Petrol,Manual,First,18.0,1198.0,86.7,5.0,4.25
Honda City i-VTEC CVT VX,Honda,Jaipur,2017,3,35000.0,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,7.7
Land Rover Range Rover 2.2L Dynamic,Land,Pune,2015,5,52000.0,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,39.75
Honda City i-VTEC V,Honda,Mumbai,2017,3,11000.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,8.5
Mercedes-Benz E-Class 280 Elegance,Mercedes-Benz,Jaipur,2008,12,62000.0,Petrol,Automatic,First,9.5,2997.0,231.1,5.0,7.0
Ford Ikon 1.3 Flair,Ford,Chennai,2002,18,65134.0,Petrol,Manual,Third,13.8,1299.0,70.0,5.0,0.8
Toyota Fortuner 4x2 Manual,Toyota,Delhi,2013,7,71000.0,Diesel,Manual,First,13.0,2982.0,168.5,7.0,15.25
Maruti A-Star Vxi,Maruti,Hyderabad,2008,12,51366.0,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.25
Tata Sumo EX,Tata,Kolkata,2016,4,46300.0,Diesel,Manual,First,14.07,1948.0,83.1,7.0,4.85
Honda City V AT,Honda,Coimbatore,2012,8,60908.0,Petrol,Automatic,Second,15.6,1497.0,116.3,5.0,6.42
Nissan Micra XV D,Nissan,Chennai,2012,8,93450.0,Diesel,Manual,Second,23.19,1461.0,63.12,5.0,2.5
Hyundai Verna SX CRDi AT,Hyundai,Hyderabad,2011,9,104000.0,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,5.75
Maruti 800 Std,Maruti,Pune,2003,17,52000.0,Petrol,Manual,First,16.1,796.0,37.0,4.0,0.5
Mahindra XUV500 W8 4WD,Mahindra,Coimbatore,2015,5,42999.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,11.52
Maruti SX4 VDI,Maruti,Delhi,2014,6,90000.0,Diesel,Manual,First,21.5,1248.0,88.8,5.0,4.5
Hyundai i20 Sportz AT 1.4,Hyundai,Bangalore,2013,7,72000.0,Petrol,Automatic,First,15.0,1396.0,98.6,5.0,4.75
Hyundai Creta 1.6 CRDi SX,Hyundai,Coimbatore,2019,1,54321.0,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.54
Mercedes-Benz E-Class E250 CDI Avantgrade,Mercedes-Benz,Kochi,2015,5,59630.0,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,23.41
Toyota Fortuner 4x2 AT,Toyota,Hyderabad,2013,7,116000.0,Diesel,Automatic,Second,12.55,2982.0,168.5,7.0,19.25
Volvo S60 D4 KINETIC,Volvo,Ahmedabad,2015,5,34000.0,Diesel,Automatic,First,9.0,1984.0,181.0,5.0,20.0
Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Mercedes-Benz,Delhi,2011,9,70000.0,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,13.0
Honda Accord 2.4 Elegance M/T,Honda,Chennai,2010,10,80000.0,Petrol,Manual,First,10.2,2354.0,180.0,5.0,3.99
Honda Amaze S i-Dtech,Honda,Pune,2015,5,110000.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.65
Maruti Dzire ZDI,Maruti,Ahmedabad,2013,7,56454.0,Diesel,Manual,First,28.4,1248.0,73.75,5.0,4.65
Maruti Swift LXI,Maruti,Kolkata,2013,7,60000.0,Petrol,Manual,First,18.6,1197.0,85.8,5.0,3.15
Toyota Corolla Altis G HV AT,Toyota,Delhi,2013,7,56000.0,Petrol,Automatic,First,14.53,1798.0,138.1,5.0,8.25
Land Rover Range Rover Vogue SE 4.4 SDV8,Land,Bangalore,2012,8,63000.0,Diesel,Automatic,Second,11.49,4367.0,335.3,5.0,65.0
Maruti Swift VDI,Maruti,Chennai,2012,8,63000.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.5
Jeep Compass 2.0 Limited Option 4X4,Jeep,Kolkata,2017,3,15050.0,Diesel,Manual,First,16.3,1956.0,170.0,5.0,17.5
Maruti Swift VXI BSIV,Maruti,Mumbai,2016,4,29401.0,Petrol,Manual,First,20.4,1197.0,81.8,5.0,4.31
Honda Jazz 1.2 SV i VTEC,Honda,Kochi,2016,4,25238.0,Petrol,Manual,First,18.7,1199.0,88.7,5.0,6.2
Toyota Etios GD,Toyota,Chennai,2011,9,79000.0,Diesel,Manual,First,23.59,1364.0,,5.0,4.67
Volkswagen Polo Petrol Trendline 1.2L,Volkswagen,Kochi,2011,9,58752.0,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.32
Honda Civic 2006-2010 1.8 V AT,Honda,Delhi,2011,9,62000.0,Petrol,Automatic,First,12.9,1799.0,130.0,5.0,3.75
Toyota Etios G SP,Toyota,Bangalore,2013,7,132000.0,Petrol,Manual,First,16.78,1496.0,88.73,5.0,4.7
Hyundai Verna 1.6 SX VTVT,Hyundai,Chennai,2016,4,51000.0,Petrol,Manual,First,17.01,1591.0,121.3,5.0,6.5
Toyota Innova 2.5 G4 Diesel 8-seater,Toyota,Hyderabad,2009,11,185200.0,Diesel,Manual,First,12.8,2494.0,102.0,8.0,7.25
Maruti SX4 S Cross DDiS 320 Zeta,Maruti,Coimbatore,2016,4,61717.0,Diesel,Manual,First,22.7,1598.0,118.0,5.0,8.94
Ford Freestyle Titanium Plus Petrol,Ford,Kolkata,2018,2,8896.0,Petrol,Manual,First,19.0,1194.0,94.68,5.0,7.34
Maruti Baleno Alpha 1.2,Maruti,Delhi,2016,4,17000.0,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.9
Honda Jazz V,Honda,Mumbai,2016,4,31378.0,Petrol,Manual,First,18.2,1199.0,88.7,5.0,5.9
Hyundai Verna 1.6 CRDi EX AT,Hyundai,Pune,2013,7,114000.0,Diesel,Automatic,First,22.32,1582.0,126.3,5.0,6.75
Honda Amaze VX i-DTEC,Honda,Ahmedabad,2014,6,81000.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.1
Audi Q3 30 TDI Premium FWD,Audi,Mumbai,2017,3,31000.0,Diesel,Automatic,First,18.51,1968.0,147.51,5.0,27.0
Skoda Rapid 2013-2016 1.6 MPI Ambition,Skoda,Mumbai,2014,6,35000.0,Petrol,Manual,First,15.0,1598.0,103.52,5.0,4.5
Audi A4 2.0 TDI 177 Bhp Premium Plus,Audi,Kolkata,2013,7,60001.0,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,14.5
Maruti Swift Dzire VDI,Maruti,Jaipur,2014,6,75074.0,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.25
Tata Indica Vista Quadrajet LS,Tata,Kolkata,2012,8,80000.0,Diesel,Manual,Second,22.3,1248.0,74.0,5.0,1.2
Toyota Innova 2.5 G (Diesel) 8 Seater,Toyota,Jaipur,2006,14,147350.0,Diesel,Manual,Second,12.99,2494.0,100.6,8.0,4.95
Renault Duster 110PS Diesel RxZ Plus,Renault,Hyderabad,2013,7,60000.0,Diesel,Manual,First,19.64,1461.0,108.45,5.0,7.5
Mercedes-Benz E-Class E400 Cabriolet,Mercedes-Benz,Kolkata,2015,5,7501.0,Petrol,Automatic,First,10.0,2996.0,333.0,4.0,48.0
Honda Amaze S i-Dtech,Honda,Delhi,2015,5,58000.0,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.45
Mercedes-Benz GLE 350d,Mercedes-Benz,Coimbatore,2018,2,29277.0,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,59.65
Maruti Ritz VDi,Maruti,Kochi,2015,5,57034.0,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.38
Maruti Ciaz ZDi Plus SHVS,Maruti,Kochi,2016,4,40810.0,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.9
Hyundai Santro Xing GL,Hyundai,Bangalore,2008,12,35268.0,Petrol,Manual,Second,,1086.0,62.0,5.0,1.88
BMW 5 Series 520d Sedan,BMW,Mumbai,2008,12,81000.0,Diesel,Automatic,Second,18.48,,,,10.5
Maruti Baleno Delta CVT,Maruti,Coimbatore,2018,2,34630.0,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,7.29
Ford Fiesta Diesel Titanium Plus,Ford,Hyderabad,2012,8,45122.0,Diesel,Manual,First,23.5,1498.0,88.7,5.0,6.0
Mahindra XUV500 W8 2WD,Mahindra,Chennai,2011,9,126000.0,Diesel,Manual,Third,16.0,2179.0,140.0,7.0,6.7
Maruti Alto LXi,Maruti,Jaipur,2009,11,63000.0,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.5
Mini Cooper 3 DOOR D,Mini,Kochi,2016,4,32298.0,Diesel,Automatic,First,20.7,1496.0,113.98,4.0,23.8
Mahindra XUV500 W8 4WD,Mahindra,Kochi,2014,6,63288.0,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.77
Hyundai Santro Xing GLS,Hyundai,Coimbatore,2012,8,43337.0,Petrol,Manual,First,17.92,1086.0,62.1,5.0,3.32
Maruti Swift VDI,Maruti,Kochi,2015,5,46561.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.94
Mercedes-Benz A Class A180 CDI,Mercedes-Benz,Delhi,2013,7,34000.0,Diesel,Automatic,Second,20.0,2143.0,107.3,5.0,11.0
Renault KWID RXT,Renault,Hyderabad,2016,4,48000.0,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.4
Maruti Swift VDI,Maruti,Kochi,2013,7,56263.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.17
Maruti Zen LXI,Maruti,Hyderabad,2005,15,84060.0,Petrol,Manual,Second,17.3,993.0,60.0,5.0,1.25
Hyundai Grand i10 Magna AT,Hyundai,Mumbai,2016,4,9000.0,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5.45
Tata Manza Aura Quadrajet BS IV,Tata,Jaipur,2012,8,79000.0,Diesel,Manual,First,21.12,1248.0,88.8,5.0,2.59
Mahindra XUV500 W10 AWD,Mahindra,Pune,2015,5,87900.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,12.01
Maruti Swift Dzire 1.2 Vxi BSIV,Maruti,Delhi,2010,10,72425.0,Petrol,Manual,Second,17.5,1197.0,85.8,5.0,2.45
Audi Q3 35 TDI Quattro Premium Plus,Audi,Bangalore,2015,5,38000.0,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,29.0
Ford Fiesta 1.4 SXi TDCi,Ford,Hyderabad,2008,12,83000.0,Diesel,Manual,Second,17.8,1399.0,,5.0,2.4
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Mercedes-Benz,Hyderabad,2010,10,107000.0,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,11.99
Honda City i VTEC CVT VX,Honda,Delhi,2015,5,51000.0,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,7.9
Toyota Innova 2.5 GX 7 STR,Toyota,Pune,2010,10,140000.0,Diesel,Manual,Third,12.8,2494.0,102.0,7.0,6.25
Chevrolet Beat LT,Chevrolet,Pune,2011,9,48000.0,Petrol,Manual,Second,18.6,1199.0,79.4,5.0,1.8
Maruti Wagon R LXI CNG,Maruti,Delhi,2013,7,62000.0,CNG,Manual,First,26.6,998.0,58.16,5.0,2.8
Honda Jazz 1.2 S i VTEC,Honda,Mumbai,2015,5,31000.0,Petrol,Manual,First,18.7,1199.0,88.7,5.0,4.9
Nissan Micra XL Primo,Nissan,Jaipur,2010,10,75055.0,Petrol,Manual,First,18.06,1198.0,75.0,5.0,2.25
Maruti Ciaz AT ZXi,Maruti,Coimbatore,2017,3,51210.0,Petrol,Automatic,First,19.12,1373.0,91.1,5.0,8.89
Toyota Fortuner 4x2 AT,Toyota,Mumbai,2012,8,87000.0,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,15.0
Ford Aspire Ambiente Diesel,Ford,Kolkata,2018,2,17000.0,Diesel,Manual,First,26.1,1498.0,99.0,5.0,5.65
Maruti Ertiga ZDI,Maruti,Jaipur,2014,6,57000.0,Diesel,Manual,First,20.77,1248.0,88.8,7.0,7.0
Maruti Alto 800 LXI,Maruti,Hyderabad,2016,4,9370.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.95
Honda Brio V MT,Honda,Chennai,2013,7,53226.0,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.3
Hyundai Verna Transform CRDi VGT SX ABS,Hyundai,Hyderabad,2010,10,120000.0,Diesel,Manual,Second,16.2,1493.0,110.0,5.0,3.5
Honda City 1.5 GXI,Honda,Jaipur,2007,13,75055.0,Petrol,Manual,First,12.8,1493.0,100.0,5.0,2.3
Hyundai Creta 1.6 CRDi SX,Hyundai,Coimbatore,2017,3,37247.0,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.69
Toyota Etios Liva GD,Toyota,Delhi,2013,7,64000.0,Diesel,Manual,First,23.59,1364.0,67.06,5.0,3.1
Hyundai Sonata Transform 2.4 GDi MT,Hyundai,Mumbai,2014,6,12000.0,Petrol,Manual,First,13.44,2359.0,198.25,5.0,12.75
Hyundai Creta 1.6 CRDi SX Option,Hyundai,Pune,2017,3,40158.0,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.75
Honda Jazz 1.2 SV i VTEC,Honda,Chennai,2017,3,11000.0,Petrol,Manual,First,18.7,1199.0,88.7,5.0,6.75
Volkswagen Vento Diesel Comfortline,Volkswagen,Chennai,2014,6,70010.0,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5.25
Mahindra XUV500 W6 2WD,Mahindra,Mumbai,2015,5,82000.0,Diesel,Manual,First,16.0,2179.0,140.0,7.0,8.75
Mahindra TUV 300 2015-2019 T8,Mahindra,Kochi,2017,3,57259.0,Diesel,Manual,First,18.49,1493.0,100.0,7.0,8.87
Honda Accord 2001-2003 2.3 VTi L AT,Honda,Bangalore,2010,10,84000.0,Petrol,Automatic,Second,11.1,2354.0,142.0,5.0,6.5
Maruti Ertiga VDI,Maruti,Pune,2012,8,168000.0,Diesel,Manual,First,20.77,1248.0,88.76,7.0,4.5
Mahindra Ssangyong Rexton RX5,Mahindra,Hyderabad,2012,8,73670.0,Diesel,Manual,First,12.83,2696.0,162.0,7.0,12.5
Toyota Fortuner 4x2 AT,Toyota,Delhi,2014,6,89540.0,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,16.8
Maruti Ertiga ZDI,Maruti,Hyderabad,2016,4,85423.0,Diesel,Manual,First,20.77,1248.0,88.8,7.0,8.75
Hyundai Elantra CRDi SX AT,Hyundai,Pune,2013,7,48823.0,Diesel,Automatic,First,19.5,1582.0,126.24,5.0,8.5
Hyundai i10 Magna 1.2,Hyundai,Kolkata,2011,9,35082.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.21
Maruti Omni MPI STD BSIV,Maruti,Jaipur,2012,8,126000.0,Petrol,Manual,First,16.8,796.0,34.2,5.0,1.6
Honda Amaze VX AT i-Vtech,Honda,Delhi,2016,4,19000.0,Petrol,Automatic,First,15.5,1198.0,86.7,5.0,6.25
Honda Civic 2006-2010 1.8 V AT,Honda,Mumbai,2007,13,69000.0,Petrol,Automatic,Second,12.9,1799.0,130.0,5.0,2.25
Mercedes-Benz CLA 200 CDI Sport,Mercedes-Benz,Kochi,2019,1,29836.0,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,25.75
Skoda Superb 1.8 TFSI MT,Skoda,Ahmedabad,2010,10,48002.0,Petrol,Manual,Second,13.14,1798.0,157.8,5.0,6.75
Maruti Ciaz ZDi Plus SHVS,Maruti,Ahmedabad,2015,5,52324.0,Diesel,Manual,First,28.09,1248.0,88.5,5.0,6.25
Ford Ecosport 1.5 DV5 MT Titanium Optional,Ford,Delhi,2013,7,65000.0,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.1
Mercedes-Benz M-Class ML 320 CDI,Mercedes-Benz,Mumbai,2009,11,66000.0,Diesel,Automatic,Second,8.7,2987.0,224.34,5.0,10.75
Hyundai Grand i10 CRDi Sportz,Hyundai,Hyderabad,2016,4,75700.0,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.7
Volkswagen Vento Diesel Breeze,Volkswagen,Bangalore,2013,7,43000.0,Diesel,Manual,First,20.5,1598.0,105.0,5.0,5.95
Chevrolet Beat Diesel LT,Chevrolet,Kochi,2012,8,42706.0,Diesel,Manual,First,25.44,936.0,56.3,5.0,2.4
Mahindra Quanto C6,Mahindra,Mumbai,2013,7,35000.0,Diesel,Manual,First,17.21,1493.0,100.0,7.0,3.49
Hyundai i10 Asta 1.2 AT with Sunroof,Hyundai,Hyderabad,2011,9,54348.0,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,4.0
